Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,
4370,114,10/7/2015 6:27:21 AM,Dark,4981.02,20.90383,20.63033,0.2734969,2.36939,4263.667,0.03760039,0.27899,0.2413896,1.856831,0.8559827,0.3880869,0.4710435,0.04196167,1.296066,732,361,432,197,0,0,
4370,115,10/7/2015 6:47:21 AM,Dark,5253.788,20.90383,20.62111,0.2827183,2.396686,4471.076,0.03791165,0.286261,0.2483494,1.880126,0.8510196,0.4088251,0.4801165,0.01712036,1.313187,1425,911,1070,544,0,0,
4370,116,10/7/2015 7:07:21 AM,Light,4771.226,20.90383,20.64019,0.2636438,2.423414,4284.93,0.03849683,0.2804342,0.2419374,1.903473,0.8980774,0.3757002,0.4723114,0.1436361,1.456823,2436,1359,1347,626,0,0,
4370,117,10/7/2015 7:27:21 AM,Light,4280.244,20.90383,20.66724,0.2365876,2.447546,4006.082,0.03816066,0.2626052,0.2244445,1.925579,0.9359472,0.340234,0.4759825,0.1183217,1.575144,1565,714,685,300,0,0,
4370,118,10/7/2015 7:47:21 AM,Light,3538.731,20.90383,20.70902,0.1948117,2.468388,3212.762,0.03834742,0.2186924,0.180345,1.944821,0.9078851,0.2793341,0.4750728,0.04512537,1.62027,488,74,409,5,0,0,
4370,119,10/7/2015 8:08:21 AM,Light,2746.343,20.90383,20.75301,0.1508154,2.485977,2539.355,0.03859643,0.1802827,0.1416863,1.960919,0.9246314,0.2176926,0.4779451,0.01787817,1.638148,320,36,53,0,0,0,
4370,120,10/7/2015 8:28:21 AM,Light,2574.773,20.90383,20.76193,0.1419005,2.500165,2326.912,0.03894504,0.1698243,0.1308793,1.973894,0.9037348,0.2030323,0.4741283,0,1.638148,223,17,49,0,0,0,
4370,121,10/7/2015 8:48:21 AM,Light,3071.64,20.90383,20.73542,0.1684109,2.515228,2783.96,0.03878319,0.1944762,0.155693,1.987528,0.906343,0.2423704,0.4768479,-0.03214002,1.606008,246,30,103,5,0,0,
4370,122,10/7/2015 9:08:21 AM,Light,4664.776,20.90383,20.64751,0.2563225,2.535876,4022.504,0.03884544,0.2664399,0.2275945,2.005692,0.8623143,0.3640296,0.4713358,-0.01893115,1.587077,1774,1079,1310,645,0,0,
4370,123,10/7/2015 9:28:21 AM,Light,4255.378,20.90383,20.6735,0.2303254,2.559658,3743.588,0.03890769,0.2467682,0.2078605,2.026398,0.8797309,0.3335419,0.4802949,0.1044363,1.691513,1595,625,905,374,0,0,
4370,124,10/7/2015 9:49:21 AM,Light,2877.755,20.90383,20.7447,0.1591322,2.579616,2580.649,0.03865868,0.1845159,0.1458572,2.044093,0.8967578,0.2265279,0.4718339,0,1.691513,292,16,1,1,0,0,
4370,125,10/7/2015 10:09:21 AM,Light,2616.828,20.90383,20.76036,0.1434692,2.594265,2380.337,0.03919405,0.1722148,0.1330207,2.057321,0.9096269,0.2066524,0.4772049,0.04044592,1.731959,233,16,5,1,0,0,
4370,126,10/7/2015 10:29:21 AM,Light,2797.477,20.90383,20.75116,0.1526719,2.608705,2430.578,0.0392812,0.175676,0.1363948,2.07015,0.8688463,0.2186696,0.4752325,-0.04151404,1.690445,213,13,2,1,0,0,
4370,127,10/7/2015 10:49:21 AM,Light,4710.317,20.90383,20.64712,0.2567087,2.628747,4074.729,0.04033949,0.2688677,0.2285282,2.087516,0.8650648,0.3678388,0.4755048,-0.008728027,1.681717,1314,657,788,347,0,0,
4370,128,10/7/2015 11:09:21 AM,Light,3635.388,20.90383,20.70434,0.199494,2.65099,3085.405,0.04083751,0.2156918,0.1748543,2.106599,0.8487141,0.2827236,0.4705829,0.06122339,1.74294,585,119,249,62,0,0,
4370,129,10/7/2015 11:30:21 AM,Light,2516.095,20.90383,20.76637,0.1374574,2.668202,2171.031,0.03934346,0.1614576,0.1221141,2.121306,0.862857,0.1963778,0.4741283,0.04094434,1.783885,322,54,25,1,0,0,
4370,130,10/7/2015 11:50:21 AM,Light,2763.532,20.90383,20.75455,0.1492766,2.682284,2223.893,0.03924385,0.1644955,0.1252517,2.133027,0.8047284,0.2125234,0.4735224,-0.009180665,1.774704,215,10,5,1,0,0,
4370,131,10/7/2015 12:10:21 PM,Light,2805.491,20.90383,20.75216,0.1516664,2.697135,2257.387,0.03854663,0.1657903,0.1272437,2.144977,0.8046318,0.2157448,0.4731286,0,1.774704,50,9,1,0,0,0,
4370,132,10/7/2015 12:30:21 PM,Light,2782.142,20.90383,20.7524,0.1514321,2.712035,2266.574,0.03829762,0.1666494,0.1283518,2.157041,0.8146867,0.2145006,0.4709496,-0.03476465,1.739939,93,6,21,2,0,0,
4370,133,10/7/2015 12:50:21 PM,Light,4851.1,20.90383,20.63849,0.2653433,2.732414,4132.432,0.0378992,0.2711711,0.2332719,2.174126,0.8518546,0.3775697,0.4724335,0.07379663,1.813736,952,380,501,241,0,0,
4370,134,10/7/2015 1:10:21 PM,Light,4383.333,20.90383,20.66167,0.2421571,2.757034,3938.424,0.03735138,0.2596544,0.222303,2.195646,0.8984999,0.3451929,0.4724591,0.02684534,1.840581,1554,557,892,306,0,0,
4370,135,10/7/2015 1:31:21 PM,Light,4067.691,20.90383,20.67974,0.2240918,2.780693,3711.373,0.03680356,0.2450874,0.2082838,2.217063,0.9124028,0.3214505,0.4751855,0.1393229,1.979904,611,264,586,199,0,0,
4370,136,10/7/2015 1:51:21 PM,Light,3488.764,20.90383,20.71036,0.1934735,2.800837,3229.205,0.03715217,0.2190659,0.1819137,2.235566,0.9256013,0.2766083,0.4733822,-0.03491712,1.944987,1084,303,360,163,0,0,
4370,137,10/7/2015 2:11:21 PM,Light,2571.525,20.90383,20.7625,0.1413249,2.816988,2343.724,0.03704012,0.1682805,0.1312403,2.250417,0.9114142,0.2031654,0.4762374,-0.02763867,1.917348,58,1,9,0,0,0,
4370,138,10/7/2015 2:31:21 PM,Light,2544.919,20.90383,20.76379,0.1400378,2.830631,2294.416,0.03755059,0.1664627,0.1289121,2.262785,0.9015673,0.2005694,0.4746408,0.0114491,1.928797,6,0,0,0,0,0,
4370,139,10/7/2015 2:51:21 PM,Light,2718.645,20.90383,20.75551,0.1483222,2.844669,2367.799,0.03755059,0.1703223,0.1327717,2.275218,0.8709482,0.2126202,0.4755894,0,1.928797,118,15,2,0,0,0,
4371,1,10/5/2015 4:27:21 PM,Light,5836.735,20.90383,20.54149,0.3623429,0.0001434864,3932.75,0.04650247,0.3085722,0.2620698,9.668009E-05,0.6737928,0.4798876,0.4427914,0.03812154,0.03812154,452,183,251,78,0,0,
4371,2,10/5/2015 4:47:21 PM,Light,4266.284,20.90383,20.63692,0.2669082,0.02992809,2886.625,0.04531968,0.2390489,0.1937292,0.02020098,0.6766135,0.3510299,0.4396544,0.05256144,0.09068298,1165,477,659,260,0,0,
4371,3,10/5/2015 5:07:21 PM,Light,3568.37,20.90383,20.67912,0.2247049,0.05303174,2501.068,0.04377582,0.2118073,0.1680315,0.03608993,0.7008992,0.2954952,0.4391754,0.005035415,0.0957184,68,0,119,1,0,0,
4371,4,10/5/2015 5:27:21 PM,Light,3353.45,20.90383,20.69147,0.2123586,0.07344846,2412.245,0.04198296,0.2042872,0.1623043,0.05058311,0.7193323,0.2790458,0.4385153,-0.01586913,0.07984927,30,0,135,2,0,0,
4371,5,10/5/2015 5:47:21 PM,Light,3376.293,20.90383,20.68879,0.2150362,0.09330148,2570.603,0.04118612,0.2135254,0.1723393,0.06528446,0.7613685,0.2840414,0.440077,-0.01393636,0.06591291,71,27,44,7,0,0,
4371,6,10/5/2015 6:08:21 PM,Light,4524.129,20.90383,20.61784,0.2859864,0.1177871,3393.14,0.03940571,0.2657551,0.2263494,0.08376727,0.7500095,0.3794863,0.4422842,0,0.06591291,1047,475,561,224,0,0,
4371,7,10/5/2015 6:28:21 PM,Light,4574.208,20.90383,20.61311,0.2907186,0.1446279,3379.103,0.03965472,0.2668549,0.2272002,0.1037452,0.7387294,0.3825618,0.4388091,0.08584086,0.1517538,2263,1028,1287,585,0,0,
4371,8,10/5/2015 6:48:21 PM,Light,3106.18,20.90383,20.70605,0.1977796,0.167267,2279.901,0.03994108,0.1936794,0.1537383,0.1204258,0.7339889,0.2594628,0.4375411,-0.1586965,-0.006942704,485,158,332,91,0,0,
4371,9,10/5/2015 7:08:21 PM,Dark,3292.691,20.90383,20.69328,0.2105507,0.1861459,2485.089,0.04531968,0.2128407,0.167521,0.134485,0.7547288,0.2765314,0.437682,0.04579163,0.03884892,169,6,73,4,0,0,
4371,10,10/5/2015 7:28:21 PM,Dark,4147.823,20.90383,20.63771,0.2661183,0.2081059,3072.745,0.04611651,0.2545871,0.2084706,0.1508878,0.7408092,0.3470893,0.4348845,-0.05636089,-0.01751196,659,304,472,171,0,0,
4371,11,10/5/2015 7:48:21 PM,Dark,4337.773,20.90383,20.62469,0.2791411,0.2331408,3447.409,0.04178375,0.2735989,0.2318152,0.1701269,0.7947417,0.3680859,0.4387527,0.1258036,0.1082917,1558,561,1141,497,0,0,
4371,12,10/5/2015 8:09:21 PM,Dark,3907.946,20.90383,20.6512,0.2526282,0.2586766,3041.655,0.03894504,0.2451496,0.2062046,0.1902218,0.7783259,0.3302135,0.435193,-0.07124837,0.03704329,1852,601,1068,379,0,0,
4371,13,10/5/2015 8:29:21 PM,Dark,4078.892,20.90383,20.64153,0.2623031,0.2822399,3141.773,0.03894504,0.2512005,0.2122555,0.2084641,0.7702516,0.34394,0.4367052,0.04042052,0.07746381,1412,441,1177,408,0,0,
4371,14,10/5/2015 8:49:21 PM,Dark,4268.887,20.90383,20.62801,0.2758243,0.3068682,3395.207,0.03804861,0.2672492,0.2292006,0.2277513,0.7953379,0.362296,0.4370339,0.04601034,0.1234742,1533,724,1007,462,0,0,
4371,15,10/5/2015 9:09:21 PM,Dark,3713.677,20.90383,20.66589,0.237937,0.3304099,2863.919,0.03828517,0.2310183,0.1927332,0.2462092,0.7711816,0.3132196,0.4384052,0.03845215,0.1619263,1127,436,796,229,0,0,
4371,16,10/5/2015 9:29:21 PM,Dark,2982.31,20.90383,20.71104,0.192792,0.3501541,2318.717,0.03849683,0.1957213,0.1572244,0.2614913,0.7774904,0.2519448,0.4351085,0.0004832,0.1624095,716,229,269,83,0,0,
4371,17,10/5/2015 9:50:21 PM,Dark,2646.695,20.90383,20.73502,0.1688109,0.3675858,1944.33,0.03840967,0.1697247,0.1313151,0.2746915,0.7346257,0.2211183,0.4368555,0.09711711,0.2595266,25,0,16,0,0,0,
4371,18,10/5/2015 10:10:21 PM,Dark,4437.851,20.90383,20.61969,0.2841424,0.3885072,3524.145,0.0378494,0.2736612,0.2358118,0.2908429,0.7941107,0.376517,0.4409129,0.1344859,0.3940125,1318,452,602,182,0,0,
4371,19,10/5/2015 10:30:21 PM,Dark,3974.645,20.90383,20.64604,0.257789,0.4133184,3154.654,0.03884544,0.2526946,0.2138492,0.3105408,0.7936946,0.3371815,0.4352212,-0.08009848,0.313914,1282,517,895,338,0,0,
4371,20,10/5/2015 10:50:21 PM,Dark,2606.173,20.90383,20.73798,0.1658529,0.432715,2013.37,0.03872094,0.1732607,0.1345397,0.3257725,0.7725388,0.2198875,0.441514,-0.05410257,0.2598114,341,78,128,31,0,0,
4371,21,10/5/2015 11:10:21 PM,Dark,2265.038,20.90383,20.75897,0.1448547,0.4470809,1703.346,0.03977922,0.1546845,0.1149053,0.336733,0.7520165,0.1900917,0.4373626,-0.01339722,0.2464142,98,1,63,0,0,0,
4371,22,10/5/2015 11:31:21 PM,Dark,2702.083,20.90383,20.73346,0.1703658,0.4624719,1962.32,0.03894504,0.1701978,0.1312528,0.3480906,0.7262248,0.2252506,0.4411102,0,0.2464142,305,45,58,20,0,0,
4371,23,10/5/2015 11:51:21 PM,Dark,2319.245,20.90383,20.75592,0.1479085,0.4772801,1718.994,0.03959246,0.1555063,0.1159138,0.3589474,0.7411869,0.1940933,0.4375435,-0.01283264,0.2335816,48,8,18,0,0,0,
4371,24,10/6/2015 12:11:21 AM,Dark,2489.013,20.90383,20.74637,0.1574614,0.4914666,1811.672,0.03944306,0.1609845,0.1215414,0.369364,0.7278677,0.2075779,0.4397859,-0.04430644,0.1892751,314,18,23,1,0,0,
4371,25,10/6/2015 12:31:21 AM,Dark,4281.611,20.90383,20.62556,0.2782714,0.5114619,3384.841,0.03934346,0.269428,0.2300846,0.3847131,0.7905532,0.3629291,0.4340284,0.05124411,0.2405192,1151,505,729,257,0,0,
4371,26,10/6/2015 12:51:21 AM,Dark,4170.419,20.90383,20.63492,0.2689055,0.5363941,3395.029,0.03834742,0.2661287,0.2277812,0.4047138,0.8140739,0.355643,0.4397295,-0.2368011,0.003718093,1318,530,930,426,0,0,
4371,27,10/6/2015 1:11:21 AM,Dark,4228.66,20.90383,20.62849,0.2753421,0.5611721,3465.491,0.03884543,0.2733623,0.2345169,0.4249532,0.8195247,0.3611123,0.4359632,0.3718516,0.3755697,1353,650,810,374,0,0,
4371,28,10/6/2015 1:32:21 AM,Dark,4069.644,20.90383,20.63947,0.2643565,0.5868741,3294.758,0.03894504,0.2618581,0.2229131,0.445891,0.8095938,0.3466515,0.4360635,0.1453043,0.520874,1214,271,728,138,0,0,
4371,29,10/6/2015 1:52:21 AM,Dark,3080.881,20.90383,20.70631,0.1975204,0.607956,2458.679,0.03849683,0.2030919,0.1645951,0.4628534,0.7980444,0.2616529,0.4407063,-0.02345276,0.4974213,414,28,288,11,0,0,
4371,30,10/6/2015 2:12:21 AM,Dark,2349.679,20.90383,20.75455,0.1492828,0.6239672,1727.262,0.03849683,0.1546845,0.1161877,0.4751929,0.7351055,0.1963286,0.4386118,0,0.4974213,238,6,115,0,0,0,
4371,31,10/6/2015 2:32:21 AM,Dark,2434.267,20.90383,20.74943,0.1544038,0.6380809,1812.747,0.03803616,0.1595153,0.1214792,0.485637,0.7446788,0.2039046,0.4402649,0,0.4974213,97,15,73,1,0,0,
4371,32,10/6/2015 2:52:21 AM,Dark,2324.42,20.90383,20.75451,0.149324,0.6521177,1791.906,0.03834742,0.1592663,0.1209189,0.4962704,0.7709044,0.1960326,0.4372123,0,0.4974213,63,4,119,1,0,0,
4371,33,10/6/2015 3:13:21 AM,Dark,2476.457,20.90383,20.74665,0.1571798,0.6669902,1819.447,0.03814821,0.1604242,0.122276,0.507457,0.7346977,0.2068996,0.4390157,0,0.4974213,45,2,56,0,0,0,
4371,34,10/6/2015 3:33:21 AM,Dark,3499.569,20.90383,20.67948,0.2243535,0.6846321,2841.653,0.03839722,0.2280427,0.1896455,0.5212197,0.812001,0.2982764,0.4420682,-0.1156819,0.3817393,529,81,237,36,0,0,
4371,35,10/6/2015 3:53:21 AM,Dark,3160.195,20.90383,20.69757,0.2062646,0.7042742,2588.643,0.03853418,0.214148,0.1756138,0.537236,0.8191403,0.2698427,0.4348831,0.04045615,0.4221955,677,175,416,106,0,0,
4371,36,10/6/2015 4:13:21 AM,Dark,2238.443,20.90383,20.76063,0.1432,0.7201889,1744.919,0.03859643,0.1556308,0.1170344,0.5500096,0.7795234,0.1892024,0.439877,0,0.4221955,48,3,41,3,0,0,
4371,37,10/6/2015 4:33:21 AM,Dark,2054.428,20.90383,20.77028,0.133555,0.7328506,1650.484,0.03859643,0.1505012,0.1119048,0.5600249,0.8033788,0.1747174,0.4351366,-0.2202352,0.2019603,40,0,7,0,0,0,
4371,38,10/6/2015 4:54:21 AM,Dark,2296.298,20.90383,20.75465,0.1491807,0.74633,1864.081,0.03872094,0.1647943,0.1260734,0.5709138,0.8117766,0.1957076,0.4362168,0.3247071,0.5266674,232,18,91,14,0,0,
4371,39,10/6/2015 5:14:21 AM,Dark,3527.158,20.90383,20.67596,0.2278671,0.7635243,2973.8,0.03909445,0.2377416,0.1986471,0.5851992,0.843115,0.303021,0.4416549,-0.07190961,0.4547578,1029,367,785,250,0,0,
4371,40,10/6/2015 5:34:21 AM,Dark,2565.458,20.90383,20.73853,0.1652985,0.7814857,2014.178,0.03959246,0.1754893,0.1358968,0.599902,0.7851146,0.2171558,0.4372781,0.08900452,0.5437623,348,14,311,5,0,0,
4371,41,10/6/2015 5:54:21 AM,Dark,2123.552,20.90383,20.76698,0.1368543,0.7953128,1665.505,0.0392812,0.1516964,0.1124152,0.6107528,0.7843014,0.1797126,0.4371091,-0.08561197,0.4581503,85,10,35,0,0,0,
4371,42,10/6/2015 6:14:21 AM,Dark,3843.249,20.90383,20.6602,0.2436286,0.812936,3069.145,0.0391567,0.242286,0.2031293,0.6247373,0.7985806,0.3264443,0.4457688,0.1153513,0.5735016,345,60,330,39,0,0,
4371,43,10/6/2015 6:34:21 AM,Dark,3769.471,20.90383,20.65917,0.2446627,0.8353927,3144.564,0.03974187,0.2511881,0.2114462,0.6430686,0.834219,0.323107,0.4387497,-0.05880737,0.5146943,1235,288,589,125,0,0,
4371,44,10/6/2015 6:55:21 AM,Dark,3150.135,20.90383,20.69992,0.2039134,0.8568185,2702.112,0.03984147,0.2201242,0.1802827,0.6611732,0.8577763,0.2716378,0.4421809,0.1209106,0.6356049,761,192,376,80,0,0,
4371,45,10/6/2015 7:15:21 AM,Light,2646.933,20.90383,20.73391,0.1699223,0.8739136,2100.497,0.04040175,0.181341,0.1409393,0.6753335,0.7935588,0.2245398,0.4397013,0.03048199,0.6660869,167,37,137,18,0,0,
4371,46,10/6/2015 7:35:21 AM,Light,2420.548,20.90383,20.74796,0.155864,0.8888599,1960.875,0.04025649,0.1717541,0.1314976,0.6873128,0.8100954,0.2062083,0.4399414,-0.005956054,0.6601309,120,27,71,11,0,0,
4371,47,10/6/2015 7:55:21 AM,Light,3748.229,20.90383,20.66346,0.2403679,0.9070742,3041.92,0.0405387,0.2436306,0.2030919,0.7020844,0.8115621,0.3194343,0.4418939,0.08240765,0.7425385,533,102,367,53,0,0,
4371,48,10/6/2015 8:15:21 AM,Light,3749.003,20.90383,20.66166,0.2421733,0.929191,3047.606,0.04052625,0.2454235,0.2048973,0.7200485,0.8129112,0.3196106,0.4388188,-0.08683777,0.6557007,827,301,596,255,0,0,
4371,49,10/6/2015 8:36:21 AM,Light,3761.298,20.90383,20.66504,0.2387868,0.9524543,2934.129,0.04078771,0.2360608,0.1952731,0.7385756,0.7800843,0.3179663,0.4433114,-0.04434204,0.6113587,1155,397,878,318,0,0,
4371,50,10/6/2015 8:56:21 AM,Light,3628.337,20.90383,20.67115,0.2326803,0.9742521,2768.789,0.040464,0.2272957,0.1868317,0.7553971,0.7631015,0.3053825,0.437236,0,0.6113587,1512,497,801,206,0,0,
4371,51,10/6/2015 9:16:21 AM,Light,3028.73,20.90383,20.71026,0.1935707,0.9938831,2360.64,0.04083751,0.1990207,0.1581831,0.7705239,0.779416,0.2559935,0.440293,0,0.6113587,1134,162,405,33,0,0,
4371,52,10/6/2015 9:36:21 AM,Light,2114.74,20.90383,20.77106,0.1327663,1.009045,1528.738,0.04143513,0.1433297,0.1018946,0.7819874,0.7228965,0.1761351,0.4426627,-0.009882629,0.6014761,44,4,38,2,0,0,
4371,53,10/6/2015 9:56:21 AM,Light,2051.09,20.90383,20.77317,0.1306594,1.021333,1572.662,0.04108652,0.1464174,0.1053309,0.791137,0.7667447,0.172795,0.4405101,-0.02238971,0.5790864,36,7,13,0,0,0,
4371,54,10/6/2015 10:17:21 AM,Light,2381.661,20.90383,20.75426,0.1495682,1.035068,1721.333,0.04098692,0.1557553,0.1147684,0.801342,0.7227449,0.1983589,0.4425201,0.03491718,0.6140035,76,13,25,0,0,0,
4371,55,10/6/2015 10:37:21 AM,Light,2375.238,20.90383,20.75354,0.1502933,1.049101,1755.992,0.04183355,0.1593659,0.1175324,0.8116005,0.739291,0.198681,0.4408096,-0.0198313,0.5941722,180,12,62,0,0,0,
4371,56,10/6/2015 10:57:21 AM,Light,2493.185,20.90383,20.74595,0.1578763,1.063464,1900.79,0.04146004,0.168131,0.126671,0.8223898,0.7623941,0.2098029,0.442726,0.001322389,0.5954946,130,25,44,2,0,0,
4371,57,10/6/2015 11:17:21 AM,Light,3390.737,20.90383,20.68861,0.2152193,1.080833,2520.51,0.04158454,0.2106618,0.1690773,0.8354403,0.7433519,0.2839244,0.4398328,-0.01152545,0.5839692,748,201,208,51,0,0,
4371,58,10/6/2015 11:37:21 AM,Light,3216.148,20.90383,20.69918,0.2046448,1.100321,2485.583,0.04195806,0.2080223,0.1660643,0.8502078,0.7728449,0.2713736,0.4415986,0,0.5839692,830,113,494,12,0,0,
4371,59,10/6/2015 11:57:21 AM,Light,2685.337,20.90383,20.73444,0.1693853,1.117724,1927.657,0.04133553,0.1705713,0.1292358,0.86322,0.7178456,0.223364,0.4400879,0.001042664,0.5850118,274,23,360,2,0,0,
4371,60,10/6/2015 12:18:21 PM,Light,2785.555,20.90383,20.72913,0.174698,1.134671,1975.084,0.04083751,0.1727502,0.1319126,0.8753093,0.7090451,0.2311655,0.4417676,-0.01293433,0.5720775,114,27,148,1,0,0,
4371,61,10/6/2015 12:38:21 PM,Light,2686.124,20.90383,20.73343,0.1703945,1.150811,1916.863,0.04077526,0.1701356,0.1293603,0.8867899,0.7136167,0.2231818,0.437203,0,0.5720775,88,19,58,3,0,0,
4371,62,10/6/2015 12:58:21 PM,Light,2532.836,20.90383,20.74528,0.1585466,1.166205,1805.811,0.04009048,0.160362,0.1202715,0.8977704,0.7129602,0.2104092,0.442998,-0.01108807,0.5609894,284,87,153,25,0,0,
4371,63,10/6/2015 1:18:21 PM,Light,2514.365,20.90383,20.74419,0.1596431,1.181094,1847.29,0.04033949,0.1645329,0.1241934,0.9085475,0.7346947,0.2100665,0.438856,-0.014211,0.5467784,113,22,10,0,0,0,
4371,64,10/6/2015 1:38:21 PM,Light,2463.77,20.90383,20.74974,0.1540885,1.195779,1726.077,0.03964226,0.1548215,0.1151792,0.9190875,0.7005837,0.2040068,0.4421621,0,0.5467784,79,20,69,0,0,0,
4371,65,10/6/2015 1:59:21 PM,Light,2593.815,20.90383,20.74041,0.1634183,1.211447,1839.194,0.03840967,0.1618062,0.1233965,0.9301323,0.7090693,0.2152548,0.4397594,0.01153564,0.5583141,71,21,61,0,0,0,
4371,66,10/6/2015 2:19:21 PM,Light,3875.007,20.90383,20.65578,0.248053,1.230545,2998.601,0.03824782,0.2397461,0.2014983,0.944418,0.7738312,0.3270505,0.439054,0.1906026,0.7489167,849,290,632,191,0,0,
4371,67,10/6/2015 2:39:21 PM,Light,3610.518,20.90383,20.67218,0.2316524,1.252624,2994.841,0.0378494,0.2371191,0.1992697,0.9620987,0.8294768,0.3091087,0.4433925,0.009358704,0.7582754,1155,266,818,137,0,0,
4371,68,10/6/2015 2:59:21 PM,Light,2412.519,20.90383,20.74971,0.1541172,1.270378,1899.119,0.03865868,0.165641,0.1269823,0.9765223,0.7871936,0.2043195,0.4412417,0,0.7582754,259,17,143,7,0,0,
4371,69,10/6/2015 3:19:21 PM,Light,2590.371,20.90383,20.74011,0.1637174,1.285138,1978.859,0.03854663,0.1701231,0.1315765,0.9879634,0.7639286,0.2180679,0.4437212,-0.1971436,0.5611318,16,3,60,2,0,0,
4371,70,10/6/2015 3:40:21 PM,Light,3313.482,20.90383,20.68992,0.2139073,1.303434,2719.272,0.0379739,0.2203732,0.1823993,1.002525,0.8206691,0.2830421,0.4398328,0.07082117,0.631953,734,81,422,29,0,0,
4371,71,10/6/2015 4:00:21 PM,Light,2516.844,20.90383,20.74215,0.1616827,1.320624,2073.988,0.03851343,0.1768464,0.1383329,1.016657,0.8240428,0.2151774,0.4423218,-0.008112609,0.6238404,546,86,320,41,0,0,
4371,72,10/6/2015 4:20:21 PM,Light,2351.559,20.90383,20.75275,0.1510783,1.334984,1900.163,0.03859643,0.1657903,0.1271939,1.028379,0.8080437,0.2002259,0.4407439,0.03058368,0.6544241,35,3,7,0,0,0,
4371,73,10/6/2015 4:40:21 PM,Light,2846.297,20.90383,20.72278,0.1810475,1.350323,2174.679,0.03884544,0.1843664,0.145521,1.040403,0.764038,0.2396195,0.4409035,-0.07239783,0.5820262,173,49,104,21,0,0,
4371,74,10/6/2015 5:00:21 PM,Light,3776.531,20.90383,20.66066,0.2431676,1.369872,3062.658,0.03869603,0.2440291,0.205333,1.055864,0.8109713,0.3217977,0.4400488,0.1460419,0.7280681,1174,464,806,247,0,0,
4371,75,10/6/2015 5:20:21 PM,Light,3958.771,20.90383,20.65143,0.2523952,1.392694,3029.317,0.03834742,0.2414767,0.2031293,1.073835,0.7652166,0.3333764,0.4399925,0.1193186,0.8473867,1520,529,831,309,0,0,
4371,76,10/6/2015 5:41:21 PM,Light,3490.918,20.90383,20.68302,0.2208125,1.415763,2606.637,0.03809841,0.2122181,0.1741197,1.091287,0.746691,0.2925674,0.4416831,-0.1813354,0.6660513,1144,378,641,183,0,0,
4371,77,10/6/2015 6:01:21 PM,Light,2204.982,20.90383,20.76281,0.1410221,1.432551,1700.136,0.03809841,0.1523107,0.1142123,1.103981,0.7710429,0.1859664,0.4391795,0,0.6660513,37,19,23,1,0,0,
4371,78,10/6/2015 6:21:21 PM,Light,3863.107,20.90383,20.65643,0.2474014,1.450472,2906.419,0.0378992,0.2342181,0.1963189,1.117585,0.7523527,0.3242368,0.4367897,0.1275533,0.7936046,918,263,443,154,0,0,
4371,79,10/6/2015 6:41:21 PM,Light,4804.637,20.90383,20.59224,0.3115935,1.476053,4097.665,0.03816066,0.3123572,0.2741966,1.138262,0.8528564,0.4137908,0.4408848,0.1450195,0.9386241,1515,694,1121,410,0,0,
4371,80,10/6/2015 7:01:21 PM,Dark,4591.954,20.90383,20.5998,0.304028,1.50377,4097.66,0.03803616,0.3155943,0.2775582,1.162438,0.8923563,0.3994292,0.4355357,-0.1002859,0.8383383,2320,1332,1322,701,0,0,
4371,81,10/6/2015 7:22:21 PM,Dark,4264.249,20.90383,20.62375,0.2800806,1.531199,3635.958,0.03824782,0.2846674,0.2464195,1.186387,0.8526609,0.3672327,0.4353057,0.03767395,0.8760122,1852,901,1278,584,0,0,
4371,82,10/6/2015 7:42:21 PM,Dark,4539.198,20.90383,20.60617,0.2976624,1.557172,3890.615,0.03859643,0.3016,0.2630036,1.208594,0.8571152,0.3913519,0.436422,0.1121624,0.9881746,1770,1054,1160,616,0,0,
4371,83,10/6/2015 8:02:21 PM,Dark,4540.553,20.90383,20.60743,0.2964027,1.583957,3952.244,0.03884544,0.3040403,0.2651948,1.231731,0.8704324,0.3927873,0.439669,-0.04064435,0.9475302,1669,853,1193,578,0,0,
4371,84,10/6/2015 8:22:21 PM,Dark,4230.688,20.90383,20.6225,0.2813327,1.609829,3823.392,0.03903219,0.2985123,0.2594801,1.254667,0.9037283,0.3690537,0.4346952,0.1514435,1.098974,2267,1335,1564,769,0,0,
4371,85,10/6/2015 8:42:21 PM,Dark,4346.256,20.90383,20.61724,0.286592,1.635132,3905.902,0.03934345,0.302484,0.2631406,1.27747,0.8986821,0.3786567,0.4378999,0.2196858,1.31866,1823,1009,1277,584,0,0,
4371,86,10/6/2015 9:03:21 PM,Dark,4082.191,20.90383,20.63253,0.2713015,1.661236,3648.807,0.03890769,0.2869209,0.2480132,1.300867,0.8938354,0.3552193,0.4340284,-0.1231943,1.195465,2721,1607,1783,952,0,0,
