"","Cause_of_Death","Genotype","age","strain"
"1838","Sacrificed","N.D.",22,"Muscle TSC1"
"1839","Sacrificed","N.D.",22,"Muscle TSC1"
"1840","Sacrificed","N.D.",22,"Muscle TSC1"
"1841","Sacrificed","N.D.",22,"Muscle TSC1"
"1842","Sacrificed","N.D.",22,"Muscle TSC1"
"1843","Sacrificed","fl/+; Tg/+",28,"Muscle TSC1"
"1844","Sacrificed","+/+; Tg/+",280,"Muscle TSC1"
"1845","Sacrificed","fl/+; +/+",28,"Muscle TSC1"
"1846","Sacrificed","fl/fl; Tg/+",280,"Muscle TSC1"
"1847","Sacrificed","+/+; +/+",280,"Muscle TSC1"
"1848","Sacrificed","fl/+; +/+",28,"Muscle TSC1"
"1849","Sacrificed","fl/fl; +/+",280,"Muscle TSC1"
"1850","Sacrificed","fl/fl; Tg/+",280,"Muscle TSC1"
"1851","Sacrificed","fl/+; Tg/+",28,"Muscle TSC1"
"1852","Sacrificed","fl/+; +/+",32,"Muscle TSC1"
"1853","Sacrificed","fl/+; Tg/+",28,"Muscle TSC1"
"1854","Sacrificed","fl/fl; +/+",276,"Muscle TSC1"
"1855","Sacrificed","fl/fl; Tg/+",276,"Muscle TSC1"
"1856","Sacrificed","+/+; +/+",276,"Muscle TSC1"
"1857","Sacrificed","+/+; +/+",276,"Muscle TSC1"
"1858","Sacrificed","fl/+; Tg/+",28,"Muscle TSC1"
"1859","Sacrificed","fl/+; Tg/+",31,"Muscle TSC1"
"1860","Sacrificed","N.D.",25,"Muscle TSC1"
"1861","Sacrificed","N.D.",25,"Muscle TSC1"
"1862","Sacrificed","N.D.",25,"Muscle TSC1"
"1863","Sacrificed","fl/+; +/+",29,"Muscle TSC1"
"1864","Sacrificed","fl/+; +/+",29,"Muscle TSC1"
"1865","Sacrificed","fl/+; Tg/+",25,"Muscle TSC1"
"1866","Sacrificed","fl/+; +/+",25,"Muscle TSC1"
"1867","Sacrificed","+/+; +/+",273,"Muscle TSC1"
"1868","Sacrificed","N.D.",23,"Muscle TSC1"
"1869","Sacrificed","N.D.",23,"Muscle TSC1"
"1870","Sacrificed","N.D.",23,"Muscle TSC1"
"1871","Sacrificed","N.D.",23,"Muscle TSC1"
"1872","Sacrificed","N.D.",23,"Muscle TSC1"
"1873","Sacrificed","fl/+; Tg/+",25,"Muscle TSC1"
"1874","Sacrificed","fl/+; Tg/+",25,"Muscle TSC1"
"1875","Sacrificed","fl/+; Tg/+",25,"Muscle TSC1"
"1876","Sacrificed","+/+; Tg/+",273,"Muscle TSC1"
"1877","Sacrificed","N.D.",12,"Muscle TSC1"
"1878","Sacrificed","N.D.",12,"Muscle TSC1"
"1879","Sacrificed","fl/+; Tg/+",18,"Muscle TSC1"
"1880","Sacrificed","fl/+; Tg/+",22,"Muscle TSC1"
"1881","Sacrificed","fl/+; Tg/+",22,"Muscle TSC1"
"1882","Sacrificed","fl/+; Tg/+",22,"Muscle TSC1"
"1883","Sacrificed","fl/+; +/+",22,"Muscle TSC1"
"1884","Sacrificed","fl/fl; Tg/+",270,"Muscle TSC1"
"1885","Sacrificed","fl/+; +/+",22,"Muscle TSC1"
"1886","Sacrificed","fl/+; +/+",267,"Muscle TSC1"
"1887","Sacrificed","+/+; Tg/+",29,"Muscle TSC1"
"1888","Sacrificed","fl/+; Tg/+",267,"Muscle TSC1"
"1889","Sacrificed","+/+; Tg/+",29,"Muscle TSC1"
"1890","Sacrificed","fl/+; Tg/+",267,"Muscle TSC1"
"1891","Sacrificed","fl/+; +/+",267,"Muscle TSC1"
"1892","Sacrificed","+/+; Tg/+",267,"Muscle TSC1"
"1893","Sacrificed","fl/+; +/+",267,"Muscle TSC1"
"1894","Sacrificed","fl/+; +/+",267,"Muscle TSC1"
"1895","Sacrificed","+/+; +/+",267,"Muscle TSC1"
"1896","Sacrificed","+/+; +/+",28,"Muscle TSC1"
"1897","Sacrificed","+/+; Tg/+",28,"Muscle TSC1"
"1898","Sacrificed","fl/+; Tg/+",266,"Muscle TSC1"
"1899","Sacrificed","fl/fl; Tg/+",28,"Muscle TSC1"
"1900","Sacrificed","fl/fl; +/+",28,"Muscle TSC1"
"1901","Sacrificed","fl/fl; Tg/+",266,"Muscle TSC1"
"1902","Sacrificed","fl/+; Tg/+",266,"Muscle TSC1"
"1903","Sacrificed","fl/fl; Tg/+",266,"Muscle TSC1"
"1904","Sacrificed","fl/+; +/+",19,"Muscle TSC1"
"1905","Sacrificed","fl/+; +/+",19,"Muscle TSC1"
"1906","Sacrificed","fl/+; +/+",19,"Muscle TSC1"
"1907","Sacrificed","fl/+; +/+",19,"Muscle TSC1"
"1908","Sacrificed","fl/+; +/+",19,"Muscle TSC1"
"1909","Sacrificed","fl/+; Tg/+",19,"Muscle TSC1"
"1910","Sacrificed","fl/+; +/+",19,"Muscle TSC1"
"1911","Sacrificed","fl/+; Tg/+",19,"Muscle TSC1"
"1912","Sacrificed","N.D.",17,"Muscle TSC1"
"1913","Sacrificed","N.D.",17,"Muscle TSC1"
"1914","Sacrificed","N.D.",17,"Muscle TSC1"
"1915","Sacrificed","N.D.",17,"Muscle TSC1"
"1916","Sacrificed","N.D.",17,"Muscle TSC1"
"1917","Sacrificed","N.D.",17,"Muscle TSC1"
"1918","Sacrificed","N.D.",17,"Muscle TSC1"
"1919","Estimated","N.D.",113,"Muscle TSC1"
"1920","Estimated","N.D.",113,"Muscle TSC1"
"1921","Estimated","N.D.",113,"Muscle TSC1"
"1922","Estimated","N.D.",113,"Muscle TSC1"
"1923","Estimated","N.D.",113,"Muscle TSC1"
"1924","Estimated","N.D.",113,"Muscle TSC1"
"1925","Sacrificed","N.D.",20,"Muscle TSC1"
"1926","Sacrificed","N.D.",20,"Muscle TSC1"
"1927","Sacrificed","N.D.",20,"Muscle TSC1"
"1928","Sacrificed","fl/fl; +/+",263,"Muscle TSC1"
"1929","Sacrificed","fl/+; +/+",263,"Muscle TSC1"
"1930","Sacrificed","+/+; +/+",263,"Muscle TSC1"
"1931","Sacrificed","fl/+; Tg/+",261,"Muscle TSC1"
"1932","Sacrificed","fl/fl; Tg/+",261,"Muscle TSC1"
"1933","Sacrificed","fl/+; Tg/+",99,"Muscle TSC1"
"1934","Sacrificed","+/+; Tg/+",261,"Muscle TSC1"
"1935","Sacrificed","+/+; +/+",261,"Muscle TSC1"
"1936","Sacrificed","fl/fl; +/+",261,"Muscle TSC1"
"1937","Sacrificed","+/+; Tg/+",30,"Muscle TSC1"
"1938","Sacrificed","fl/+; +/+",261,"Muscle TSC1"
"1939","Sacrificed","fl/+; +/+",261,"Muscle TSC1"
"1940","Sacrificed","fl/+; Tg/+",261,"Muscle TSC1"
"1941","Sacrificed","N.D.",18,"Muscle TSC1"
"1942","Sacrificed","N.D.",18,"Muscle TSC1"
"1943","Sacrificed","N.D.",18,"Muscle TSC1"
"1944","Sacrificed","N.D.",18,"Muscle TSC1"
"1945","Sacrificed","fl/fl; +/+",261,"Muscle TSC1"
"1946","Sacrificed","fl/fl; Tg/+",261,"Muscle TSC1"
"1947","Sacrificed","fl/fl; +/+",23,"Muscle TSC1"
"1948","Sacrificed","fl/+; Tg/+",23,"Muscle TSC1"
"1949","Estimated","fl/fl; Tg/+",109,"Muscle TSC1"
"1950","Estimated","+/+; +/+",109,"Muscle TSC1"
"1951","Sacrificed","fl/+; Tg/+",259,"Muscle TSC1"
"1952","Sacrificed","fl/+; Tg/+",259,"Muscle TSC1"
"1953","Sacrificed","fl/+; Tg/+",97,"Muscle TSC1"
"1954","Sacrificed","+/+; Tg/+",259,"Muscle TSC1"
"1955","Sacrificed","fl/+; Tg/+",259,"Muscle TSC1"
"1956","Sacrificed","+/+; +/+",259,"Muscle TSC1"
"1957","Sacrificed","fl/+; Tg/+",259,"Muscle TSC1"
"1958","Sacrificed","fl/+; +/+",254,"Muscle TSC1"
"1959","Sacrificed","+/+; +/+",254,"Muscle TSC1"
"1960","Sacrificed","N.D.",39,"Muscle TSC1"
"1961","Sacrificed","fl/+; +/+",253,"Muscle TSC1"
"1962","Sacrificed","fl/+; Tg/+",253,"Muscle TSC1"
"1963","Estimated","N.D.",99,"Muscle TSC1"
"1964","Estimated","N.D.",99,"Muscle TSC1"
"1965","Sacrificed","fl/+; Tg/+",248,"Muscle TSC1"
"1966","Sacrificed","fl/+; +/+",248,"Muscle TSC1"
"1967","Sacrificed","+/+; +/+",34,"Muscle TSC1"
"1968","Sacrificed","fl/fl; Tg/+",34,"Muscle TSC1"
"1969","Sacrificed","fl/fl; Tg/+",248,"Muscle TSC1"
"1970","Sacrificed","+/+; Tg/+",248,"Muscle TSC1"
"1971","Unknown","N.D.",1,"Muscle TSC1"
"1972","Unknown","N.D.",1,"Muscle TSC1"
"1973","Sacrificed","fl/fl; +/+",247,"Muscle TSC1"
"1974","Sacrificed","+/+; +/+",247,"Muscle TSC1"
"1975","Sacrificed","fl/+; +/+",247,"Muscle TSC1"
"1976","Sacrificed","fl/fl; Tg/+",33,"Muscle TSC1"
"1977","Sacrificed","+/+; Tg/+",33,"Muscle TSC1"
"1978","Sacrificed","N.D.",32,"Muscle TSC1"
"1979","Sacrificed","N.D.",32,"Muscle TSC1"
"1980","Sacrificed","N.D.",32,"Muscle TSC1"
"1981","Sacrificed","N.D.",32,"Muscle TSC1"
"1982","Sacrificed","N.D.",32,"Muscle TSC1"
"1983","Sacrificed","N.D.",32,"Muscle TSC1"
"1984","Sacrificed","N.D.",32,"Muscle TSC1"
"1985","Sacrificed","N.D.",32,"Muscle TSC1"
"1986","Sacrificed","N.D.",32,"Muscle TSC1"
"1987","Sacrificed","N.D.",32,"Muscle TSC1"
"1988","Sacrificed","N.D.",32,"Muscle TSC1"
"1989","Sacrificed","N.D.",32,"Muscle TSC1"
"1990","Sacrificed","+/+; +/+",31,"Muscle TSC1"
"1991","Sacrificed","+/+; Tg/+",245,"Muscle TSC1"
"1992","Sacrificed","fl/fl; +/+",31,"Muscle TSC1"
"1993","Sacrificed","fl/+; +/+",245,"Muscle TSC1"
"1994","Sacrificed","+/+; Tg/+",31,"Muscle TSC1"
"1995","Sacrificed","fl/+; +/+",245,"Muscle TSC1"
"1996","Sacrificed","N.D.",31,"Muscle TSC1"
"1997","Sacrificed","fl/+; +/+",31,"Muscle TSC1"
"1998","Sacrificed","fl/+; Tg/+",31,"Muscle TSC1"
"1999","Sacrificed","N.D.",31,"Muscle TSC1"
"2000","Sacrificed","N.D.",95,"Muscle TSC1"
"2001","Sacrificed","N.D.",95,"Muscle TSC1"
"2002","Sacrificed","N.D.",95,"Muscle TSC1"
"2003","Sacrificed","N.D.",95,"Muscle TSC1"
"2004","Sacrificed","N.D.",95,"Muscle TSC1"
"2005","Sacrificed","N.D.",95,"Muscle TSC1"
"2006","Sacrificed","N.D.",95,"Muscle TSC1"
"2007","Sacrificed","fl/fl; +/+",31,"Muscle TSC1"
"2008","Sacrificed","N.D.",30,"Muscle TSC1"
"2009","Sacrificed","N.D.",30,"Muscle TSC1"
"2010","Sacrificed","N.D.",30,"Muscle TSC1"
"2011","Sacrificed","N.D.",30,"Muscle TSC1"
"2012","Sacrificed","N.D.",30,"Muscle TSC1"
"2013","Sacrificed","N.D.",30,"Muscle TSC1"
"2014","Sacrificed","N.D.",30,"Muscle TSC1"
"2015","Sacrificed","N.D.",30,"Muscle TSC1"
"2016","Sacrificed","N.D.",30,"Muscle TSC1"
"2017","Sacrificed","N.D.",30,"Muscle TSC1"
"2018","Sacrificed","N.D.",30,"Muscle TSC1"
"2019","Sacrificed","N.D.",30,"Muscle TSC1"
"2020","Unknown","N.D.",1,"Muscle TSC1"
"2021","Sacrificed","N.D.",29,"Muscle TSC1"
"2022","Sacrificed","N.D.",29,"Muscle TSC1"
"2023","Sacrificed","N.D.",29,"Muscle TSC1"
"2024","Sacrificed","N.D.",29,"Muscle TSC1"
"2025","Sacrificed","N.D.",29,"Muscle TSC1"
"2026","Sacrificed","N.D.",29,"Muscle TSC1"
"2027","Sacrificed","N.D.",29,"Muscle TSC1"
"2028","Sacrificed","+/+; Tg/+",21,"Muscle TSC1"
"2029","Sacrificed","+/+; +/+",21,"Muscle TSC1"
"2030","Sacrificed","+/+; Tg/+",47,"Muscle TSC1"
"2031","Sacrificed","fl/+; Tg/+",209,"Muscle TSC1"
"2032","Sacrificed","fl/+; +/+",47,"Muscle TSC1"
"2033","Sacrificed","fl/+; Tg/+",194,"Muscle TSC1"
"2034","Sacrificed","+/+; +/+",32,"Muscle TSC1"
"2035","Sacrificed","fl/+; Tg/+",194,"Muscle TSC1"
"2036","Sacrificed","+/+; Tg/+",32,"Muscle TSC1"
"2037","Sacrificed","+/+; Tg/+",32,"Muscle TSC1"
"2038","Sacrificed","fl/+; +/+",32,"Muscle TSC1"
"2039","Sacrificed","+/+; +/+",32,"Muscle TSC1"
"2040","Sacrificed","N.D.",29,"Muscle TSC1"
"2041","Sacrificed","N.D.",29,"Muscle TSC1"
"2042","Sacrificed","N.D.",29,"Muscle TSC1"
"2043","","fl/+; +/+",584,"Muscle TSC1"
"2044","Sacrificed","fl/+; Tg/+",369,"Muscle TSC1"
"2045","Sacrificed","fl/+; +/+",61,"Muscle TSC1"
"2046","Sacrificed","fl/+; Tg/+",61,"Muscle TSC1"
"2047","Unknown","fl/+; Tg/+",80,"Muscle TSC1"
"2048","Sacrificed","fl/+; Tg/+",572,"Muscle TSC1"
"2049","Sacrificed","fl/+; Tg/+",89,"Muscle TSC1"
"2050","Sacrificed","fl/+; Tg/+",61,"Muscle TSC1"
"2051","Sacrificed","fl/+; Tg/+",61,"Muscle TSC1"
"2052","Sacrificed","fl/+; Tg/+",61,"Muscle TSC1"
"2053","Unknown","fl/+; +/+",113,"Muscle TSC1"
"2054","Sacrificed","fl/+; +/+",572,"Muscle TSC1"
"2055","Sacrificed","fl/+; Tg/+",89,"Muscle TSC1"
"2056","","fl/+; +/+",584,"Muscle TSC1"
"2057","Sacrificed","fl/+; Tg/+",89,"Muscle TSC1"
"2058","Sacrificed","fl/+; Tg/+",207,"Muscle TSC1"
"2059","Sacrificed","fl/+; +/+",205,"Muscle TSC1"
"2060","Sacrificed","fl/+; +/+",545,"Muscle TSC1"
"2061","","fl/+; +/+",582,"Muscle TSC1"
"2062","Sacrificed","fl/+; Tg/+",59,"Muscle TSC1"
"2063","Sacrificed","fl/+; Tg/+",59,"Muscle TSC1"
"2064","Sacrificed","fl/+; +/+",59,"Muscle TSC1"
"2065","Sacrificed","fl/+; Tg/+",545,"Muscle TSC1"
"2066","Sacrificed","fl/+; +/+",205,"Muscle TSC1"
"2067","","fl/+; Tg/+",582,"Muscle TSC1"
"2068","Sacrificed","fl/+; Tg/+",367,"Muscle TSC1"
"2069","Sacrificed","fl/+; Tg/+",156,"Muscle TSC1"
"2070","Unknown","fl/+; Tg/+",111,"Muscle TSC1"
"2071","Sacrificed","fl/+; +/+",205,"Muscle TSC1"
"2072","Sacrificed","fl/+; Tg/+",545,"Muscle TSC1"
"2073","Sacrificed","fl/+; +/+",367,"Muscle TSC1"
"2074","Sacrificed","fl/+; +/+",59,"Muscle TSC1"
"2075","Accidental","fl/+; +/+",160,"Muscle TSC1"
"2076","Sacrificed","fl/+; Tg/+",59,"Muscle TSC1"
"2077","","fl/+; Tg/+",582,"Muscle TSC1"
"2078","Sacrificed","+/+; Tg/+",380,"Muscle TSC1"
"2079","Sacrificed","+/+; Tg/+",380,"Muscle TSC1"
"2080","Sacrificed","fl/+; +/+",31,"Muscle TSC1"
"2081","Sacrificed","fl/+; Tg/+",31,"Muscle TSC1"
"2082","Sacrificed","+/+; Tg/+",266,"Muscle TSC1"
"2083","Sacrificed","fl/+; Tg/+",31,"Muscle TSC1"
"2084","Sacrificed","+/+; +/+",266,"Muscle TSC1"
"2085","Sacrificed","fl/+; +/+",31,"Muscle TSC1"
"2086","Sacrificed","fl/+; +/+",31,"Muscle TSC1"
"2087","Sacrificed","fl/fl; Tg/+",266,"Muscle TSC1"
"2088","Sacrificed","+/+; Tg/+",266,"Muscle TSC1"
"2089","Sacrificed","fl/+; Tg/+",31,"Muscle TSC1"
"2090","Sacrificed","+/+; Tg/+",266,"Muscle TSC1"
"2091","","fl/fl; Tg/+",148,"Muscle TSC1"
"2092","Sacrificed","+/+; +/+",266,"Muscle TSC1"
"2093","Sacrificed","fl/+; +/+",31,"Muscle TSC1"
"2094","Sacrificed","fl/+; +/+",31,"Muscle TSC1"
"2095","Sacrificed","fl/fl; +/+",266,"Muscle TSC1"
"2096","Sacrificed","fl/+; +/+",31,"Muscle TSC1"
"2097","Sacrificed","fl/fl; +/+",266,"Muscle TSC1"
"2098","Sacrificed","fl/+; +/+",31,"Muscle TSC1"
"2099","Sacrificed","fl/+; Tg/+",31,"Muscle TSC1"
"2100","Sacrificed","fl/fl; +/+",31,"Muscle TSC1"
"2101","Sacrificed","fl/+; +/+",31,"Muscle TSC1"
"2102","Sacrificed","fl/+; Tg/+",31,"Muscle TSC1"
"2103","Sacrificed","fl/fl; +/+",31,"Muscle TSC1"
"2104","Sacrificed","fl/fl; +/+",266,"Muscle TSC1"
"2105","Sacrificed","+/+; Tg/+",31,"Muscle TSC1"
"2106","Sacrificed","fl/+; Tg/+",21,"Muscle TSC1"
"2107","Sacrificed","+/+; +/+",268,"Muscle TSC1"
"2108","Unknown","fl/fl; Tg/+",182,"Muscle TSC1"
"2109","Sacrificed","fl/+; +/+",21,"Muscle TSC1"
"2110","Sacrificed","fl/+; +/+",21,"Muscle TSC1"
"2111","Sacrificed","+/+; +/+",268,"Muscle TSC1"
"2112","Sacrificed","+/+; Tg/+",268,"Muscle TSC1"
"2113","Sacrificed","fl/+; +/+",21,"Muscle TSC1"
"2114","Sacrificed","fl/+; +/+",21,"Muscle TSC1"
"2115","Sacrificed","+/+; Tg/+",259,"Muscle TSC1"
"2116","Sacrificed","+/+; +/+",259,"Muscle TSC1"
"2117","Unknown","fl/fl; Tg/+",180,"Muscle TSC1"
"2118","Sacrificed","fl/fl; +/+",251,"Muscle TSC1"
"2119","Sacrificed","fl/fl; +/+",251,"Muscle TSC1"
"2120","Sacrificed","+/+; +/+",251,"Muscle TSC1"
"2121","Sacrificed","fl/fl; Tg/+",251,"Muscle TSC1"
"2122","Sacrificed","fl/+; Tg/+",251,"Muscle TSC1"
"2123","Sacrificed","fl/fl; +/+",59,"Muscle TSC1"
"2124","Sacrificed","fl/+; +/+",57,"Muscle TSC1"
"2125","Estimated","fl/fl; +/+",31,"Muscle TSC1"
"2126","Sacrificed","fl/+; +/+",35,"Muscle TSC1"
"2127","Sacrificed","fl/+; Tg/+",35,"Muscle TSC1"
"2128","Sacrificed","fl/+; Tg/+",35,"Muscle TSC1"
"2129","Sacrificed","fl/+; +/+",35,"Muscle TSC1"
"2130","Accidental","+/+; +/+",41,"Muscle TSC1"
"2131","Sacrificed","fl/+; Tg/+",381,"Muscle TSC1"
"2132","Sacrificed","fl/fl; +/+",41,"Muscle TSC1"
"2133","Sacrificed","fl/fl; +/+",41,"Muscle TSC1"
"2134","Sacrificed","fl/fl; Tg/+",41,"Muscle TSC1"
"2135","Sacrificed","fl/+; +/+",41,"Muscle TSC1"
"2136","Sacrificed","fl/+; +/+",31,"Muscle TSC1"
"2137","Sacrificed","+/+; Tg/+",31,"Muscle TSC1"
"2138","Sacrificed","fl/fl; +/+",31,"Muscle TSC1"
"2139","Sacrificed","fl/+; Tg/+",31,"Muscle TSC1"
"2140","Sacrificed","fl/fl; Tg/+",31,"Muscle TSC1"
"2141","Sacrificed","fl/fl; Tg/+",31,"Muscle TSC1"
"2142","Sacrificed","fl/fl; +/+",31,"Muscle TSC1"
"2143","Sacrificed","fl/fl; +/+",31,"Muscle TSC1"
"2144","Sacrificed","+/+; +/+",31,"Muscle TSC1"
"2145","Sacrificed","+/+; +/+",206,"Muscle TSC1"
"2146","Sacrificed","fl/fl; +/+",188,"Muscle TSC1"
"2147","Sacrificed","fl/+; +/+",63,"Muscle TSC1"
"2148","Sacrificed","+/+; Tg/+",188,"Muscle TSC1"
"2149","Sacrificed","fl/fl; +/+",188,"Muscle TSC1"
"2150","Sacrificed","+/+; Tg/+",188,"Muscle TSC1"
"2151","Sacrificed","fl/fl; +/+",225,"Muscle TSC1"
"2152","Sacrificed","fl/fl; +/+",225,"Muscle TSC1"
"2153","Sacrificed","+/+; +/+",225,"Muscle TSC1"
"2154","Sacrificed","fl/fl; Tg/+",225,"Muscle TSC1"
"2155","Sacrificed","fl/fl; Tg/+",225,"Muscle TSC1"
"2156","Sacrificed","fl/fl; Tg/+",225,"Muscle TSC1"
"2157","Sacrificed","fl/fl; +/+",170,"Muscle TSC1"
"2158","Sacrificed","+/+; Tg/+",170,"Muscle TSC1"
"2159","Sacrificed","fl/+; Tg/+",47,"Muscle TSC1"
"2160","Sacrificed","+/+; +/+",170,"Muscle TSC1"
"2161","Sacrificed","+/+; +/+",216,"Muscle TSC1"
"2162","","fl/+; +/+",354,"Muscle TSC1"
"2163","Sacrificed","fl/fl; Tg/+",216,"Muscle TSC1"
"2164","Sacrificed","fl/+; Tg/+",236,"Muscle TSC1"
"2165","Sacrificed","fl/fl; +/+",143,"Muscle TSC1"
"2166","Sacrificed","fl/fl; +/+",143,"Muscle TSC1"
"2167","Sacrificed","fl/fl; +/+",143,"Muscle TSC1"
"2168","Sacrificed","+/+; +/+",143,"Muscle TSC1"
"2169","","fl/+; Tg/+",336,"Muscle TSC1"
"2170","Sacrificed","fl/fl; Tg/+",324,"Muscle TSC1"
"2171","Sacrificed","fl/fl; +/+",154,"Muscle TSC1"
"2172","Unknown","fl/fl; +/+",284,"Muscle TSC1"
"2173","Sacrificed","fl/fl; Tg/+",299,"Muscle TSC1"
"2174","Sacrificed","+/+; Tg/+",299,"Muscle TSC1"
"2175","Sacrificed","+/+; +/+",296,"Muscle TSC1"
"2176","Unknown","fl/fl; Tg/+",264,"Muscle TSC1"
"2177","Sacrificed","+/+; Tg/+",296,"Muscle TSC1"
"2178","Sacrificed","fl/fl; +/+",296,"Muscle TSC1"
"2179","Sacrificed","+/+; +/+",296,"Muscle TSC1"
"2180","","fl/fl; Tg/+",308,"Muscle TSC1"
"2181","Sacrificed","+/+; +/+",296,"Muscle TSC1"
"2182","Sacrificed","-/+",29,"Muscle TSC1"
"2183","Sacrificed","+/+; +/+",86,"Muscle TSC1"
"2184","Sacrificed","-/+",29,"Muscle TSC1"
"2185","Sacrificed","fl/fl; +/+",86,"Muscle TSC1"
"2186","Sacrificed","Tg/+",18,"Muscle TSC1"
"2187","","fl/+; ?",18,"Muscle TSC1"
"2188","Sacrificed","fl/+; ?",18,"Muscle TSC1"
"2189","Sacrificed","fl/+; ?",18,"Muscle TSC1"
"2190","","N.D.",277,"Muscle TSC1"
"2191","","fl/+; Tg/+",274,"Muscle TSC1"
"2192","Sacrificed","+/+; +/+",15,"Muscle TSC1"
"2193","Sacrificed","+/+; +/+",15,"Muscle TSC1"
"2194","Sacrificed","fl/fl; +/+",15,"Muscle TSC1"
"2195","Sacrificed","+/+; +/+",15,"Muscle TSC1"
"2196","Sacrificed","+/+; +/+",15,"Muscle TSC1"
"2197","Unknown","fl/fl; Tg/+",125,"Muscle TSC1"
"2198","Sacrificed","+/+; Tg/+",262,"Muscle TSC1"
"2199","Sacrificed","+/+; Tg/+",262,"Muscle TSC1"
"2200","Sacrificed","+/+; +/+",262,"Muscle TSC1"
"2201","Sacrificed","fl/+; +/+",15,"Muscle TSC1"
"2202","Sacrificed","+/+; +/+",262,"Muscle TSC1"
"2203","Sacrificed","fl/+; +/+",15,"Muscle TSC1"
"2204","Sacrificed","fl/+; +/+",15,"Muscle TSC1"
"2205","Sacrificed","fl/+; +/+",15,"Muscle TSC1"
"2206","Sacrificed","fl/+; Tg/+",15,"Muscle TSC1"
"2207","Sacrificed","+/+; +/+",15,"Muscle TSC1"
"2208","Unknown","fl/+; Tg/+",204,"Muscle TSC1"
"2209","Sacrificed","N.D.",14,"Muscle TSC1"
"2210","Sacrificed","fl/+; +/+",15,"Muscle TSC1"
"2211","Sacrificed","fl/+; Tg/+",15,"Muscle TSC1"
"2212","Sacrificed","fl/+; +/+",15,"Muscle TSC1"
"2213","Sacrificed","fl/+; Tg/+",15,"Muscle TSC1"
"2214","Sacrificed","fl/+; +/+",15,"Muscle TSC1"
"2215","","fl/+; Tg/+",251,"Muscle TSC1"
"2216","Unknown","+/+; +/+",20,"Muscle TSC1"
"2217","Unknown","fl/fl; Tg/+",10,"Muscle TSC1"
"2218","","fl/+; +/+",251,"Muscle TSC1"
"2219","","fl/+; Tg/+",251,"Muscle TSC1"
"2220","Sacrificed","+/+; Tg/+",46,"Muscle TSC1"
"2221","Sacrificed","fl/+; Tg/+",24,"Muscle TSC1"
"2222","Sacrificed","+/+; Tg/+",46,"Muscle TSC1"
"2223","Sacrificed","+/+; Tg/+",46,"Muscle TSC1"
"2224","Sacrificed","fl/+; Tg/+",24,"Muscle TSC1"
"2225","Sacrificed","+/+; Tg/+",46,"Muscle TSC1"
"2226","Sacrificed","+/+; Tg/+",24,"Muscle TSC1"
"2227","Sacrificed","+/+; Tg/+",24,"Muscle TSC1"
"2228","","fl/+; Tg/+",248,"Muscle TSC1"
"2229","","fl/+; Tg/+",248,"Muscle TSC1"
"2230","","N.D.",229,"Muscle TSC1"
"2231","Sacrificed","fl/+; Tg/+",18,"Muscle TSC1"
"2232","Sacrificed","fl/+; +/+",18,"Muscle TSC1"
"2233","Sacrificed","fl/+; +/+",18,"Muscle TSC1"
"2234","Sacrificed","+/+; +/+",217,"Muscle TSC1"
"2235","Sacrificed","fl/fl; +/+",18,"Muscle TSC1"
"2236","Sacrificed","fl/fl; +/+",18,"Muscle TSC1"
"2237","","fl/+; +/+",220,"Muscle TSC1"
"2238","Sacrificed","fl/+; Tg/+",208,"Muscle TSC1"
"2239","Sacrificed","+/+; Tg/+",19,"Muscle TSC1"
"2240","","fl/+; +/+",220,"Muscle TSC1"
"2241","","fl/+; Tg/+",220,"Muscle TSC1"
"2242","Sacrificed","+/+; +/+",19,"Muscle TSC1"
"2243","Sacrificed","+/+; +/+",195,"Muscle TSC1"
"2244","Unknown","fl/fl; Tg/+",110,"Muscle TSC1"
"2245","Sacrificed","+/+; +/+",195,"Muscle TSC1"
"2246","Sacrificed","+/+; +/+",195,"Muscle TSC1"
"2247","Sacrificed","fl/+; Tg/+",18,"Muscle TSC1"
"2248","Unknown","fl/fl; Tg/+",18,"Muscle TSC1"
"2249","Sacrificed","fl/fl; Tg/+",18,"Muscle TSC1"
"2250","Sacrificed","fl/+; Tg/+",18,"Muscle TSC1"
"2251","Sacrificed","N.D.",18,"Muscle TSC1"
"2252","Sacrificed","fl/fl; +/+",22,"Muscle TSC1"
"2253","Sacrificed","+/+; Tg/+",22,"Muscle TSC1"
"2254","Sacrificed","fl/fl; +/+",22,"Muscle TSC1"
"2255","Sacrificed","+/+; Tg/+",22,"Muscle TSC1"
"2256","Sacrificed","fl/+; +/+",22,"Muscle TSC1"
"2257","Sacrificed","fl/+; +/+",22,"Muscle TSC1"
"2258","Sacrificed","+/+; +/+",22,"Muscle TSC1"
"2259","Sacrificed","+/+; +/+",22,"Muscle TSC1"
"2260","Sacrificed","+/+; +/+",22,"Muscle TSC1"
"2261","Sacrificed","+/+; +/+",22,"Muscle TSC1"
"2262","Sacrificed","N.D.",15,"Muscle TSC1"
"2263","Sacrificed","N.D.",15,"Muscle TSC1"
"2264","Sacrificed","N.D.",15,"Muscle TSC1"
"2265","Sacrificed","N.D.",15,"Muscle TSC1"
"2266","Sacrificed","N.D.",17,"Muscle TSC1"
"2267","Sacrificed","N.D.",17,"Muscle TSC1"
"2268","Sacrificed","N.D.",17,"Muscle TSC1"
"2269","Sacrificed","N.D.",17,"Muscle TSC1"
