"","age","animal.Alive","animal.Background","animal.Cage","animal.Cause_of_Death","animal.Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values"
"533",115,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",244,204,1510,"Muscle TSC1","Serum Insulin","2011-05-27","fasted",910,NA
"534",36,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",245,204,1511,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",380,127
"535",36,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",245,204,1511,"Muscle TSC1","Body Weight","2011-03-09","fed",465,18500
"536",114,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",245,204,1511,"Muscle TSC1","Body Weight","2011-05-26","fed",787,21850
"537",115,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",245,204,1511,"Muscle TSC1","Plasma Glucose","2011-05-27","fasted",874,NA
"538",115,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",245,204,1511,"Muscle TSC1","Body Weight","2011-05-27","fasted",875,20320
"539",115,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",245,204,1511,"Muscle TSC1","Serum Insulin","2011-05-27","fasted",911,NA
"540",36,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",246,204,1512,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",381,111
"541",36,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",246,204,1512,"Muscle TSC1","Body Weight","2011-03-09","fed",466,19400
"542",114,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",246,204,1512,"Muscle TSC1","Body Weight","2011-05-26","fed",788,28150
"543",115,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",246,204,1512,"Muscle TSC1","Plasma Glucose","2011-05-27","fasted",876,NA
"544",115,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",246,204,1512,"Muscle TSC1","Body Weight","2011-05-27","fasted",877,25780
"545",115,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",246,204,1512,"Muscle TSC1","Serum Insulin","2011-05-27","fasted",912,NA
"546",36,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/+; +/+",247,204,1513,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",382,157
"547",36,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/+; +/+",247,204,1513,"Muscle TSC1","Body Weight","2011-03-09","fed",467,18600
"548",114,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/+; +/+",247,204,1513,"Muscle TSC1","Body Weight","2011-05-26","fed",789,25320
"549",115,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/+; +/+",247,204,1513,"Muscle TSC1","Plasma Glucose","2011-05-27","fasted",878,NA
"550",115,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/+; +/+",247,204,1513,"Muscle TSC1","Body Weight","2011-05-27","fasted",879,23540
"551",115,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/+; +/+",247,204,1513,"Muscle TSC1","Serum Insulin","2011-05-27","fasted",913,NA
"552",36,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/+; +/+",248,204,1514,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",383,124
"553",36,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/+; +/+",248,204,1514,"Muscle TSC1","Body Weight","2011-03-09","fed",468,18600
"554",114,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/+; +/+",248,204,1514,"Muscle TSC1","Body Weight","2011-05-26","fed",790,24470
"555",115,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/+; +/+",248,204,1514,"Muscle TSC1","Plasma Glucose","2011-05-27","fasted",880,NA
"556",115,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/+; +/+",248,204,1514,"Muscle TSC1","Body Weight","2011-05-27","fasted",881,22840
"557",115,FALSE,"Mixed",1596395,"Sacrificed","2011-08-24","M","fl/+; +/+",248,204,1514,"Muscle TSC1","Serum Insulin","2011-05-27","fasted",899,NA
"558",36,FALSE,"Mixed",1596397,"Estimated","2012-05-14","M","fl/fl; +/+",376,468,1516,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",384,202
"559",36,FALSE,"Mixed",1596397,"Estimated","2012-05-14","M","fl/fl; +/+",376,468,1516,"Muscle TSC1","Body Weight","2011-03-09","fed",469,18400
"560",36,FALSE,"Mixed",1596397,"Sacrificed","2011-08-24","M","fl/fl; +/+",377,204,1517,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",385,181
"561",36,FALSE,"Mixed",1596397,"Sacrificed","2011-08-24","M","fl/fl; +/+",377,204,1517,"Muscle TSC1","Body Weight","2011-03-09","fed",470,22500
"562",36,FALSE,"Mixed",1596397,"Sacrificed","2011-08-24","M","fl/fl; +/+",378,204,1518,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",386,189
"563",36,FALSE,"Mixed",1596397,"Sacrificed","2011-08-24","M","fl/fl; +/+",378,204,1518,"Muscle TSC1","Body Weight","2011-03-09","fed",471,22100
"564",32,FALSE,"Mixed",1596397,"Estimated","2012-05-14","M","fl/fl; Tg/+",NA,464,1522,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",387,176
"565",32,FALSE,"Mixed",1596397,"Estimated","2012-05-14","M","fl/fl; Tg/+",NA,464,1522,"Muscle TSC1","Body Weight","2011-03-09","fed",472,24700
"566",34,FALSE,"Mixed",1596400,"Sacrificed","2011-08-24","M","fl/fl; +/+",262,202,1531,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",400,148
"567",34,FALSE,"Mixed",1596400,"Sacrificed","2011-08-24","M","fl/fl; +/+",262,202,1531,"Muscle TSC1","Body Weight","2011-03-09","fed",482,18600
"568",34,FALSE,"Mixed",1596400,"Sacrificed","2011-08-24","M","fl/fl; +/+",263,202,1532,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",401,178
"569",34,FALSE,"Mixed",1596400,"Sacrificed","2011-08-24","M","fl/fl; +/+",263,202,1532,"Muscle TSC1","Body Weight","2011-03-09","fed",483,18900
"570",34,FALSE,"Mixed",1596400,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",264,202,1533,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",402,132
"571",34,FALSE,"Mixed",1596400,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",264,202,1533,"Muscle TSC1","Body Weight","2011-03-09","fed",484,17800
"572",34,FALSE,"Mixed",1596400,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",265,202,1534,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",403,108
"573",34,FALSE,"Mixed",1596400,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",265,202,1534,"Muscle TSC1","Body Weight","2011-03-09","fed",485,17800
"574",34,FALSE,"Mixed",1596400,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",266,202,1535,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",404,59
"575",34,FALSE,"Mixed",1596400,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",266,202,1535,"Muscle TSC1","Body Weight","2011-03-09","fed",486,10600
"576",23,FALSE,"Mixed",1596406,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",253,191,1537,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",392,162
"577",23,FALSE,"Mixed",1596406,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",253,191,1537,"Muscle TSC1","Body Weight","2011-03-09","fed",477,18900
"578",23,FALSE,"Mixed",1596406,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",254,191,1538,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",393,124
"579",23,FALSE,"Mixed",1596406,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",254,191,1538,"Muscle TSC1","Body Weight","2011-03-09","fed",478,16500
"580",27,FALSE,"Mixed",1596404,"Sacrificed","2011-06-14","M","fl/fl; Tg/+",258,124,1539,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",388,192
"581",27,FALSE,"Mixed",1596404,"Sacrificed","2011-06-14","M","fl/fl; Tg/+",258,124,1539,"Muscle TSC1","Body Weight","2011-03-09","fed",473,16500
"582",27,FALSE,"Mixed",1596404,"Sacrificed","2011-06-14","M","fl/fl; +/+",259,124,1540,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",389,138
"583",27,FALSE,"Mixed",1596404,"Sacrificed","2011-06-14","M","fl/fl; +/+",259,124,1540,"Muscle TSC1","Body Weight","2011-03-09","fed",474,18400
"584",545,FALSE,"Mixed",1596404,"Sacrificed","2011-06-14","M","fl/fl; +/+",259,124,1540,"Muscle TSC1","Body Weight","2012-08-08","fed",1126,30100
"585",582,FALSE,"Mixed",1596404,"Sacrificed","2011-06-14","M","fl/fl; +/+",259,124,1540,"Muscle TSC1","Body Weight","2012-09-14","fed",1224,39630
"586",27,FALSE,"Mixed",1596404,"Sacrificed","2011-06-14","M","fl/fl; Tg/+",260,124,1541,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",390,155
"587",27,FALSE,"Mixed",1596404,"Sacrificed","2011-06-14","M","fl/fl; Tg/+",260,124,1541,"Muscle TSC1","Body Weight","2011-03-09","fed",475,17800
"588",27,FALSE,"Mixed",1596404,"Sacrificed","2011-06-14","M","fl/fl; Tg/+",261,124,1542,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",391,149
"589",27,FALSE,"Mixed",1596404,"Sacrificed","2011-06-14","M","fl/fl; Tg/+",261,124,1542,"Muscle TSC1","Body Weight","2011-03-09","fed",476,16700
"590",49,FALSE,"Mixed",1596411,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",325,177,1576,"Muscle TSC1","Body Weight","2011-04-18","fed",600,23760
"591",87,FALSE,"Mixed",1596411,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",325,177,1576,"Muscle TSC1","Body Weight","2011-05-26","fed",794,28490
"592",88,FALSE,"Mixed",1596411,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",325,177,1576,"Muscle TSC1","Plasma Glucose","2011-05-27","fasted",866,NA
"593",88,FALSE,"Mixed",1596411,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",325,177,1576,"Muscle TSC1","Body Weight","2011-05-27","fasted",867,25580
"594",88,FALSE,"Mixed",1596411,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",325,177,1576,"Muscle TSC1","Serum Insulin","2011-05-27","fasted",907,NA
"595",49,FALSE,"Mixed",1596411,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",326,177,1577,"Muscle TSC1","Body Weight","2011-04-18","fed",601,23970
"596",87,FALSE,"Mixed",1596411,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",326,177,1577,"Muscle TSC1","Body Weight","2011-05-26","fed",795,29730
"597",88,FALSE,"Mixed",1596411,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",326,177,1577,"Muscle TSC1","Plasma Glucose","2011-05-27","fasted",868,NA
"598",88,FALSE,"Mixed",1596411,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",326,177,1577,"Muscle TSC1","Body Weight","2011-05-27","fasted",869,25830
"599",88,FALSE,"Mixed",1596411,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",326,177,1577,"Muscle TSC1","Serum Insulin","2011-05-27","fasted",908,NA
"600",49,FALSE,"Mixed",1596411,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",327,177,1578,"Muscle TSC1","Body Weight","2011-04-18","fed",602,25930
"601",87,FALSE,"Mixed",1596411,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",327,177,1578,"Muscle TSC1","Body Weight","2011-05-26","fed",796,29430
"602",88,FALSE,"Mixed",1596411,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",327,177,1578,"Muscle TSC1","Plasma Glucose","2011-05-27","fasted",870,NA
"603",88,FALSE,"Mixed",1596411,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",327,177,1578,"Muscle TSC1","Body Weight","2011-05-27","fasted",871,26640
"604",88,FALSE,"Mixed",1596411,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",327,177,1578,"Muscle TSC1","Serum Insulin","2011-05-27","fasted",909,NA
"605",70,FALSE,"Mixed",1596321,"Sacrificed","2011-08-24","M","fl/fl; +/+",180,273,1580,"Muscle TSC1","Body Weight","2011-02-02","fed",308,24100
"606",105,FALSE,"Mixed",1596321,"Sacrificed","2011-08-24","M","fl/fl; +/+",180,273,1580,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",329,133
"607",105,FALSE,"Mixed",1596321,"Sacrificed","2011-08-24","M","fl/fl; +/+",180,273,1580,"Muscle TSC1","Body Weight","2011-03-09","fed",417,26400
"608",28,FALSE,"Mixed",1596403,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",267,196,1589,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",397,158
"609",28,FALSE,"Mixed",1596403,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",267,196,1589,"Muscle TSC1","Body Weight","2011-03-09","fed",487,18700
"610",28,FALSE,"Mixed",1596403,"Sacrificed","2011-08-24","M","fl/fl; +/+",268,196,1590,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",398,177
"611",28,FALSE,"Mixed",1596403,"Sacrificed","2011-08-24","M","fl/fl; +/+",268,196,1590,"Muscle TSC1","Body Weight","2011-03-09","fed",488,14600
"612",28,FALSE,"Mixed",1596403,"Sacrificed","2011-08-24","M","fl/fl; +/+",269,196,1591,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",399,183
"613",28,FALSE,"Mixed",1596403,"Sacrificed","2011-08-24","M","fl/fl; +/+",269,196,1591,"Muscle TSC1","Body Weight","2011-03-09","fed",489,21400
"614",49,FALSE,"Mixed",1596418,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",329,177,1592,"Muscle TSC1","Body Weight","2011-04-18","fed",618,19410
"615",49,FALSE,"Mixed",1596418,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",330,177,1593,"Muscle TSC1","Body Weight","2011-04-18","fed",619,18310
"616",772,FALSE,"Mixed",1596418,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",330,177,1593,"Muscle TSC1","Body Weight","2013-04-10","fed",3332,29890
"617",49,FALSE,"Mixed",1596418,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",332,177,1595,"Muscle TSC1","Body Weight","2011-04-18","fed",621,20480
"618",43,FALSE,"Mixed",1596422,"Sacrificed","2011-08-24","M","fl/fl; +/+",344,171,1609,"Muscle TSC1","Body Weight","2011-04-18","fed",606,25080
"619",43,FALSE,"Mixed",1596426,"Sacrificed","2011-08-24","M","fl/fl; +/+",345,171,1610,"Muscle TSC1","Body Weight","2011-04-18","fed",607,24280
"620",43,FALSE,"Mixed",1596428,"Sacrificed","2011-05-26","M","fl/fl; +/+",346,81,1611,"Muscle TSC1","Body Weight","2011-04-18","fed",608,25080
"621",44,FALSE,"Mixed",1596422,"Sacrificed","2011-08-24","M","fl/fl; +/+",336,172,1613,"Muscle TSC1","Body Weight","2011-04-18","fed",609,22890
"622",522,FALSE,"Mixed",1596422,"Sacrificed","2011-08-24","M","fl/fl; +/+",336,172,1613,"Muscle TSC1","Body Weight","2012-08-08","fed",1097,31310
"623",559,FALSE,"Mixed",1596422,"Sacrificed","2011-08-24","M","fl/fl; +/+",336,172,1613,"Muscle TSC1","Body Weight","2012-09-14","fed",1198,32090
"624",44,FALSE,"Mixed",1596422,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",337,172,1614,"Muscle TSC1","Body Weight","2011-04-18","fed",610,23170
"625",44,FALSE,"Mixed",1596422,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",337,172,1614,"Muscle TSC1","Body Weight","2011-04-18","fed",620,22730
"626",767,FALSE,"Mixed",1596422,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",337,172,1614,"Muscle TSC1","Body Weight","2013-04-10","fed",3287,34320
"627",44,FALSE,"Mixed",1596422,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",338,172,1615,"Muscle TSC1","Body Weight","2011-04-18","fed",611,19620
"628",44,FALSE,"Mixed",1596422,"Sacrificed","2011-08-24","M","fl/fl; +/+",339,172,1616,"Muscle TSC1","Body Weight","2011-04-18","fed",612,24030
"629",27,FALSE,"Mixed",1596406,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",255,195,1619,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",394,154
"630",27,FALSE,"Mixed",1596406,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",255,195,1619,"Muscle TSC1","Body Weight","2011-03-09","fed",479,16700
"631",27,FALSE,"Mixed",1596406,"Sacrificed","2011-08-24","M","fl/fl; +/+",256,195,1620,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",395,223
"632",27,FALSE,"Mixed",1596406,"Sacrificed","2011-08-24","M","fl/fl; +/+",256,195,1620,"Muscle TSC1","Body Weight","2011-03-09","fed",480,16700
"633",545,FALSE,"Mixed",1596406,"Sacrificed","2011-08-24","M","fl/fl; +/+",256,195,1620,"Muscle TSC1","Body Weight","2012-08-08","fed",1125,31980
"634",27,FALSE,"Mixed",1596406,"Sacrificed","2011-08-24","M","fl/fl; +/+",257,195,1621,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",396,155
"635",27,FALSE,"Mixed",1596406,"Sacrificed","2011-08-24","M","fl/fl; +/+",257,195,1621,"Muscle TSC1","Body Weight","2011-03-09","fed",481,14900
"636",44,FALSE,"Mixed",1596426,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",340,172,1628,"Muscle TSC1","Body Weight","2011-04-18","fed",613,20120
"637",522,FALSE,"Mixed",1596426,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",340,172,1628,"Muscle TSC1","Body Weight","2012-08-08","fed",1099,22410
"638",44,FALSE,"Mixed",1596426,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",341,172,1629,"Muscle TSC1","Body Weight","2011-04-18","fed",614,20380
"639",44,FALSE,"Mixed",1596426,"Sacrificed","2011-08-24","M","fl/fl; +/+",342,172,1630,"Muscle TSC1","Body Weight","2011-04-18","fed",615,20910
"640",44,FALSE,"Mixed",1596426,"Sacrificed","2011-08-24","M","fl/fl; +/+",343,172,1631,"Muscle TSC1","Body Weight","2011-04-18","fed",616,20660
"641",36,FALSE,"Mixed",1596428,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",333,164,1667,"Muscle TSC1","Body Weight","2011-04-18","fed",603,25520
"642",74,FALSE,"Mixed",1596428,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",333,164,1667,"Muscle TSC1","Body Weight","2011-05-26","fed",791,33380
"643",108,FALSE,"Mixed",1596428,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",333,164,1667,"Muscle TSC1","Body Weight","2011-06-29","fasted",919,31230
"644",36,FALSE,"Mixed",1596428,"Sacrificed","2011-08-24","M","fl/fl; +/+",334,164,1668,"Muscle TSC1","Body Weight","2011-04-18","fed",604,25080
"645",74,FALSE,"Mixed",1596428,"Sacrificed","2011-08-24","M","fl/fl; +/+",334,164,1668,"Muscle TSC1","Body Weight","2011-05-26","fed",792,31590
"646",108,FALSE,"Mixed",1596428,"Sacrificed","2011-08-24","M","fl/fl; +/+",334,164,1668,"Muscle TSC1","Body Weight","2011-06-29","fasted",920,30070
"647",36,FALSE,"Mixed",1596428,"Sacrificed","2011-08-24","M","fl/fl; +/+",335,164,1669,"Muscle TSC1","Body Weight","2011-04-18","fed",605,22770
"648",74,FALSE,"Mixed",1596428,"Sacrificed","2011-08-24","M","fl/fl; +/+",335,164,1669,"Muscle TSC1","Body Weight","2011-05-26","fed",793,26690
"649",108,FALSE,"Mixed",1596428,"Sacrificed","2011-08-24","M","fl/fl; +/+",335,164,1669,"Muscle TSC1","Body Weight","2011-06-29","fasted",921,25820
"650",70,FALSE,"Mixed",1596435,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",354,160,1697,"Muscle TSC1","Body Weight","2011-05-26","fed",774,28610
"651",104,FALSE,"Mixed",1596435,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",354,160,1697,"Muscle TSC1","Body Weight","2011-06-29","fasted",922,28150
"652",70,FALSE,"Mixed",1596435,"Sacrificed","2011-08-24","M","fl/fl; +/+",355,160,1698,"Muscle TSC1","Body Weight","2011-05-26","fed",775,27420
"653",104,FALSE,"Mixed",1596435,"Sacrificed","2011-08-24","M","fl/fl; +/+",355,160,1698,"Muscle TSC1","Body Weight","2011-06-29","fasted",923,27560
"654",70,FALSE,"Mixed",1596435,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",356,160,1699,"Muscle TSC1","Body Weight","2011-05-26","fed",776,22820
"655",104,FALSE,"Mixed",1596435,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",356,160,1699,"Muscle TSC1","Body Weight","2011-06-29","fasted",924,23630
"656",70,FALSE,"Mixed",1596435,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",357,160,1700,"Muscle TSC1","Body Weight","2011-05-26","fed",777,24310
"657",104,FALSE,"Mixed",1596435,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",357,160,1700,"Muscle TSC1","Body Weight","2011-06-29","fasted",925,24980
"658",70,FALSE,"Mixed",1596435,"Sacrificed","2011-08-24","M","fl/fl; +/+",358,160,1701,"Muscle TSC1","Body Weight","2011-05-26","fed",778,24540
"659",104,FALSE,"Mixed",1596435,"Sacrificed","2011-08-24","M","fl/fl; +/+",358,160,1701,"Muscle TSC1","Body Weight","2011-06-29","fasted",927,25410
"660",63,FALSE,"Mixed",1596452,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",372,153,1734,"Muscle TSC1","Body Weight","2011-05-26","fed",779,21550
"661",97,FALSE,"Mixed",1596452,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",372,153,1734,"Muscle TSC1","Body Weight","2011-06-29","fasted",914,22270
"662",63,FALSE,"Mixed",1596452,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",373,153,1735,"Muscle TSC1","Body Weight","2011-05-26","fed",780,22310
"663",97,FALSE,"Mixed",1596452,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",373,153,1735,"Muscle TSC1","Body Weight","2011-06-29","fasted",915,22150
"664",63,FALSE,"Mixed",1596452,"Sacrificed","2011-08-24","M","fl/fl; +/+",374,153,1736,"Muscle TSC1","Body Weight","2011-05-26","fed",781,21820
"665",97,FALSE,"Mixed",1596452,"Sacrificed","2011-08-24","M","fl/fl; +/+",374,153,1736,"Muscle TSC1","Body Weight","2011-06-29","fasted",916,21520
"666",63,FALSE,"Mixed",1596452,"Sacrificed","2011-08-24","M","fl/fl; +/+",375,153,1737,"Muscle TSC1","Body Weight","2011-05-26","fed",782,22390
"667",97,FALSE,"Mixed",1596452,"Sacrificed","2011-08-24","M","fl/fl; +/+",375,153,1737,"Muscle TSC1","Body Weight","2011-06-29","fasted",917,22360
"668",60,FALSE,"Mixed",1754317,"Sacrificed","2011-09-23","M","fl/fl; +/+",368,180,1743,"Muscle TSC1","Body Weight","2011-05-26","fed",770,20840
"669",94,FALSE,"Mixed",1754317,"Sacrificed","2011-09-23","M","fl/fl; +/+",368,180,1743,"Muscle TSC1","Body Weight","2011-06-29","fasted",930,21220
"670",60,FALSE,"Mixed",1596447,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",369,150,1744,"Muscle TSC1","Body Weight","2011-05-26","fed",771,23140
"671",94,FALSE,"Mixed",1596447,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",369,150,1744,"Muscle TSC1","Body Weight","2011-06-29","fasted",931,23880
"672",60,FALSE,"Mixed",1596447,"Sacrificed","2011-11-03","M","fl/fl; +/+",370,221,1745,"Muscle TSC1","Body Weight","2011-05-26","fed",772,23510
"673",60,FALSE,"Mixed",1596447,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",371,221,1750,"Muscle TSC1","Body Weight","2011-05-26","fed",773,22560
"674",64,FALSE,"Mixed",1596437,"Estimated","2014-03-14","M","fl/fl; +/+",31,1087,1751,"Muscle TSC1","Body Weight","2011-05-26","fed",784,24900
"675",504,FALSE,"Mixed",1596437,"Estimated","2014-03-14","M","fl/fl; +/+",31,1087,1751,"Muscle TSC1","Body Weight","2012-08-08","fed",1081,31800
"676",541,FALSE,"Mixed",1596437,"Estimated","2014-03-14","M","fl/fl; +/+",31,1087,1751,"Muscle TSC1","Body Weight","2012-09-14","fed",1179,32220
"677",749,FALSE,"Mixed",1596437,"Estimated","2014-03-14","M","fl/fl; +/+",31,1087,1751,"Muscle TSC1","Body Weight","2013-04-10","fed",3269,31460
"678",64,FALSE,"Mixed",1596437,"Unknown","2013-03-10","M","fl/fl; +/+",360,718,1752,"Muscle TSC1","Body Weight","2011-05-26","fed",785,27220
"679",504,FALSE,"Mixed",1596437,"Unknown","2013-03-10","M","fl/fl; +/+",360,718,1752,"Muscle TSC1","Body Weight","2012-08-08","fed",1082,35740
"680",541,FALSE,"Mixed",1596437,"Unknown","2013-03-10","M","fl/fl; +/+",360,718,1752,"Muscle TSC1","Body Weight","2012-09-14","fed",1180,36580
"681",58,FALSE,"Mixed",1596453,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",379,148,1768,"Muscle TSC1","Body Weight","2011-05-26","fed",765,26040
"682",535,FALSE,"Mixed",1596453,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",379,148,1768,"Muscle TSC1","Body Weight","2012-09-14","fed",1210,31230
